timestamp,subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_54,subcarrier_55,subcarrier_56,subcarrier_57,subcarrier_58,subcarrier_59,subcarrier_60,subcarrier_61,subcarrier_62,subcarrier_63,subcarrier_64,subcarrier_65,subcarrier_66,subcarrier_67,subcarrier_68,subcarrier_69,subcarrier_70,subcarrier_71,subcarrier_72,subcarrier_73,subcarrier_74,subcarrier_75,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_79,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_83,subcarrier_84,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_95,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_115,subcarrier_116,subcarrier_117,subcarrier_118,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_126,subcarrier_127,subcarrier_128,subcarrier_129,subcarrier_130,subcarrier_131,subcarrier_132,subcarrier_133,subcarrier_134,subcarrier_135,subcarrier_136,subcarrier_137,subcarrier_138,subcarrier_139,subcarrier_140,subcarrier_141,subcarrier_142,subcarrier_143,subcarrier_144,subcarrier_145,subcarrier_146,subcarrier_147,subcarrier_148,subcarrier_149,subcarrier_150,subcarrier_151,subcarrier_152,subcarrier_153,subcarrier_154,subcarrier_155,subcarrier_156,subcarrier_157,subcarrier_158,subcarrier_159,subcarrier_160,subcarrier_161,subcarrier_162,subcarrier_163,subcarrier_164,subcarrier_165,subcarrier_166,subcarrier_167,subcarrier_168,subcarrier_169,subcarrier_170,subcarrier_171,subcarrier_172,subcarrier_173,subcarrier_174,subcarrier_175,subcarrier_176,subcarrier_177,subcarrier_178,subcarrier_179,subcarrier_180,subcarrier_181,subcarrier_182,subcarrier_183,subcarrier_184,subcarrier_185,subcarrier_186,subcarrier_187,subcarrier_188,subcarrier_189,subcarrier_190,subcarrier_191,subcarrier_192,subcarrier_193,subcarrier_194,subcarrier_195,subcarrier_196,subcarrier_197,subcarrier_198,subcarrier_199,subcarrier_200,subcarrier_201,subcarrier_202,subcarrier_203,subcarrier_204,subcarrier_205,subcarrier_206,subcarrier_207,subcarrier_208,subcarrier_209,subcarrier_210,subcarrier_211,subcarrier_212,subcarrier_213,subcarrier_214,subcarrier_215,subcarrier_216,subcarrier_217,subcarrier_218,subcarrier_219,subcarrier_220,subcarrier_221,subcarrier_222,subcarrier_223,subcarrier_224,subcarrier_225,subcarrier_226,subcarrier_227,subcarrier_228,subcarrier_229,subcarrier_230,subcarrier_231,subcarrier_232,subcarrier_233,subcarrier_234,subcarrier_235,subcarrier_236,subcarrier_237,subcarrier_238,subcarrier_239,subcarrier_240,subcarrier_241,subcarrier_242,subcarrier_243,subcarrier_244,subcarrier_245,subcarrier_246,subcarrier_247,subcarrier_248,subcarrier_249,subcarrier_250,subcarrier_251,subcarrier_252,subcarrier_253,subcarrier_254,subcarrier_255,subcarrier_256,subcarrier_257,subcarrier_258,subcarrier_259,subcarrier_260,subcarrier_261,subcarrier_262,subcarrier_263,subcarrier_264,subcarrier_265,subcarrier_266,subcarrier_267,subcarrier_268,subcarrier_269,subcarrier_270,subcarrier_271,subcarrier_272,subcarrier_273,subcarrier_274,subcarrier_275,subcarrier_276,subcarrier_277,subcarrier_278,subcarrier_279,subcarrier_280,subcarrier_281,subcarrier_282,subcarrier_283,subcarrier_284,subcarrier_285,subcarrier_286,subcarrier_287,subcarrier_288,subcarrier_289,subcarrier_290,subcarrier_291,subcarrier_292,subcarrier_293,subcarrier_294,subcarrier_295,subcarrier_296,subcarrier_297,subcarrier_298,subcarrier_299,subcarrier_300,subcarrier_301,subcarrier_302,subcarrier_303,subcarrier_304,subcarrier_305,subcarrier_306,subcarrier_307,subcarrier_308,subcarrier_309,subcarrier_310,subcarrier_311,subcarrier_312,subcarrier_313,subcarrier_314,subcarrier_315,subcarrier_316,subcarrier_317,subcarrier_318,subcarrier_319,subcarrier_320,subcarrier_321,subcarrier_322,subcarrier_323,subcarrier_324,subcarrier_325,subcarrier_326,subcarrier_327,subcarrier_328,subcarrier_329,subcarrier_330,subcarrier_331,subcarrier_332,subcarrier_333,subcarrier_334,subcarrier_335,subcarrier_336,subcarrier_337,subcarrier_338,subcarrier_339,subcarrier_340,subcarrier_341,subcarrier_342,subcarrier_343,subcarrier_344,subcarrier_345,subcarrier_346,subcarrier_347,subcarrier_348,subcarrier_349,subcarrier_350,subcarrier_351,subcarrier_352,subcarrier_353,subcarrier_354,subcarrier_355,subcarrier_356,subcarrier_357,subcarrier_358,subcarrier_359,subcarrier_360,subcarrier_361,subcarrier_362,subcarrier_363,subcarrier_364,subcarrier_365,subcarrier_366,subcarrier_367,subcarrier_368,subcarrier_369,subcarrier_370,subcarrier_371,subcarrier_372,subcarrier_373,subcarrier_374,subcarrier_375,subcarrier_376,subcarrier_377,subcarrier_378,subcarrier_379,subcarrier_380,subcarrier_381,subcarrier_382,subcarrier_383
0.1106255054473877,47,-16,2,0,0,0,0,0,0,0,-2,3,-9,15,-9,14,-9,12,-10,13,-10,13,-10,14,-11,14,-11,14,-10,14,-10,14,-10,14,-11,15,-11,15,-10,15,-11,16,-12,17,-11,16,-9,15,-8,15,-9,16,-9,17,-9,16,-10,16,-10,18,-11,18,-12,17,-6,8,-11,18,-10,19,-9,18,-9,18,-10,19,-10,19,-9,19,-9,19,-9,19,-10,19,-10,20,-9,20,-9,20,-9,19,-9,20,-10,21,-10,21,-10,19,-9,18,-9,18,-10,17,-10,17,-10,18,-9,18,-9,17,-10,16,-3,4,0,0,0,0,0,0,0,0,-1,-1,-3,2,-19,18,-21,20,-22,21,-23,19,-19,23,-19,23,-20,21,-20,21,-20,22,-20,23,-21,23,-22,24,-22,23,-22,24,-22,25,-23,25,-23,25,-22,26,-22,27,-24,28,-24,28,-23,27,-22,27,-22,27,-21,26,-20,26,-21,27,-22,30,-22,32,-23,32,-28,30,-21,30,-19,31,-19,32,-20,34,-21,34,-21,33,-22,32,-23,33,-22,34,-22,34,-23,33,-23,32,-23,32,-23,33,-24,35,-25,36,-24,36,-25,33,-24,31,-22,30,-24,28,-24,27,-23,27,-22,30,-22,32,-24,32,-6,8,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,-16,-7,-23,-2,-19,-2,-10,0,-12,6,-11,6,-3,-2,-3,-3,-8,3,-3,1,-1,-8,-8,-11,-17,-6,-17,-4,-11,-2,-9,3,-4,2,-1,-3,-4,-5,-7,-5,-12,-7,-7,-6,0,-2,-2,-1,-7,-3,-13,-5,-18,-8,-16,-6,-13,-4,-11,-3,-10,-8,-9,-8,-12,-2,-15,-1,-15,-6,-12,-6,-12,-1,-15,1,-14,-1,-13,-5,-13,-6,-13,-8,-12,-10,-13,-7,-14,-7,-14,-9,-13,-10,-14,-10,-16,-10,-17,-10,-18,-11,-17,-13,-16,-12,-16,-16,-19,-17,-19,-15,-20,-15,-3,-3
0.21130871772766113,47,-16,2,0,0,0,0,0,0,0,1,-4,6,-16,4,-17,3,-18,4,-18,4,-17,6,-18,6,-18,5,-19,5,-19,5,-19,4,-20,5,-20,6,-21,7,-20,6,-19,5,-20,5,-22,4,-21,3,-20,3,-21,2,-21,2,-21,3,-22,3,-23,4,-24,3,-23,1,-12,3,-24,3,-24,3,-23,2,-23,1,-23,2,-23,2,-23,2,-24,2,-25,2,-25,3,-24,4,-23,2,-23,0,-24,1,-26,2,-27,3,-27,3,-27,2,-25,2,-25,3,-24,4,-24,4,-24,2,-23,1,-21,4,-20,1,-5,0,0,0,0,0,0,0,0,-1,-1,1,-4,12,-30,9,-29,8,-29,13,-28,13,-30,12,-31,11,-32,9,-33,10,-32,13,-32,14,-33,12,-33,11,-33,11,-34,10,-35,11,-36,12,-36,12,-36,12,-36,13,-38,12,-40,11,-39,11,-37,11,-37,10,-39,9,-39,9,-40,9,-41,10,-42,9,-43,7,-44,5,-43,5,-43,4,-44,2,-45,3,-45,3,-44,3,-45,5,-45,7,-46,8,-48,8,-48,6,-45,3,-44,1,-47,3,-49,5,-49,5,-50,5,-49,5,-45,5,-42,5,-42,4,-43,4,-41,1,-40,-2,-40,3,-40,2,-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-2,12,-5,12,-4,12,-2,13,0,12,1,10,0,8,0,8,1,10,1,9,-1,7,-1,6,1,7,0,9,-1,10,-1,10,2,10,4,9,3,10,1,10,1,10,1,9,0,8,0,9,0,10,1,9,3,11,6,9,1,7,-1,7,0,9,2,10,1,11,0,11,1,10,3,10,6,11,5,12,2,12,1,13,1,13,1,12,1,13,3,14,3,15,3,14,4,14,4,17,4,20,6,20,7,20,6,19,6,18,7,17,11,21,11,23,9,23,9,2,1
0.2968158721923828,47,-16,2,0,0,0,0,0,0,0,3,0,14,0,15,0,16,1,16,2,16,1,16,-1,17,0,17,1,17,2,18,2,19,1,20,1,20,1,18,2,18,2,18,1,17,1,16,1,17,1,17,1,18,1,18,1,19,1,21,0,21,0,20,-1,9,0,20,1,20,1,20,-1,21,-1,22,0,22,0,23,0,23,0,22,1,22,0,22,0,21,0,22,0,22,0,22,1,23,1,23,1,22,2,22,2,21,3,20,3,19,3,19,2,19,3,19,4,18,3,4,0,0,0,0,0,0,0,0,0,-1,-1,2,0,24,4,27,3,29,2,29,0,28,0,30,1,30,4,29,4,29,2,30,2,31,2,31,2,31,3,32,4,34,2,36,3,35,6,33,7,33,5,35,4,36,4,34,4,34,3,35,3,35,4,34,3,34,1,34,-1,36,0,37,1,38,1,38,1,38,0,39,-3,39,-3,39,0,40,2,41,0,40,-1,40,-1,42,1,42,1,40,1,40,1,41,2,42,3,43,2,44,1,43,2,43,5,42,6,40,6,39,5,40,4,39,6,37,5,37,2,9,0,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2,1,9,6,7,6,5,6,5,6,6,5,6,6,6,7,5,6,4,4,4,4,3,7,5,9,4,8,3,7,3,6,3,7,3,9,4,8,4,7,3,7,1,7,3,7,5,7,5,5,4,5,3,7,2,10,3,8,3,7,3,8,5,10,4,9,2,8,2,9,2,10,2,12,2,11,3,10,3,11,2,13,1,13,2,12,2,13,1,14,1,15,1,17,0,17,-1,16,-1,17,-1,17,1,17,1,19,1,20,0,21,-5,23,-5,24,0,21,0,2
0.4235239028930664,47,-16,2,0,0,0,0,0,0,0,-3,2,-10,10,-10,10,-11,11,-12,11,-13,11,-12,10,-12,11,-13,11,-12,11,-12,12,-14,13,-14,13,-14,13,-13,13,-12,13,-12,13,-12,14,-11,13,-12,13,-13,13,-12,14,-11,14,-11,14,-12,15,-12,16,-13,15,-7,8,-12,17,-13,17,-14,17,-13,18,-12,18,-12,18,-12,18,-12,17,-13,17,-12,18,-12,19,-12,18,-11,16,-11,16,-11,17,-12,18,-13,18,-13,17,-12,18,-12,19,-12,18,-11,17,-10,17,-11,17,-12,17,-13,17,-4,4,0,0,0,0,0,0,0,0,-1,1,-3,3,-16,20,-19,19,-22,19,-24,20,-22,19,-21,19,-22,19,-23,20,-23,20,-24,20,-25,20,-24,20,-23,20,-25,20,-27,22,-27,22,-27,21,-26,22,-26,22,-26,24,-25,24,-24,24,-24,23,-24,23,-24,25,-23,25,-24,25,-25,27,-25,28,-26,29,-26,31,-23,31,-24,32,-26,32,-25,32,-25,32,-24,32,-24,31,-26,31,-28,32,-28,33,-27,33,-25,33,-25,33,-25,33,-26,33,-26,33,-27,32,-26,32,-25,32,-24,33,-24,31,-23,29,-23,28,-23,28,-25,27,-25,28,-8,8,-2,1,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,1,-10,6,-16,1,-23,-5,-28,-4,-27,-8,-17,-11,-4,-8,0,-11,-2,-12,-3,-7,-8,-4,-13,-6,-5,-10,-1,-6,-8,-4,-11,-8,-13,-7,-13,2,-11,10,-15,8,-16,3,-13,-4,-14,-8,-18,-5,-18,3,-9,4,-7,2,-10,-11,-5,-7,-6,-3,-4,-1,1,-2,-5,-6,-13,-8,-14,-8,-12,-6,-8,-8,-4,-8,-6,-6,-9,-8,-10,-11,-11,-11,-12,-11,-11,-10,-11,-10,-12,-13,-14,-14,-15,-12,-14,-11,-13,-11,-13,-13,-14,-15,-14,-15,-12,-17,-14,-17,-18,-18,-18,-18,-3,-3
0.516577959060669,47,-16,2,0,0,0,0,0,0,0,1,3,5,13,6,15,6,16,6,18,5,18,5,17,4,18,4,17,5,17,4,17,4,19,5,20,5,20,5,18,4,19,4,20,5,19,6,17,7,17,6,18,6,19,7,19,8,18,8,19,7,20,7,19,4,9,8,19,9,21,10,22,10,21,9,21,9,21,10,21,10,21,10,21,9,22,9,23,8,23,8,22,9,22,8,22,7,24,8,25,9,23,7,22,7,21,7,22,6,22,6,20,7,19,8,19,8,18,1,4,0,0,0,0,0,0,0,0,-1,-1,0,2,5,25,4,30,7,31,8,30,8,28,7,31,7,32,7,32,7,31,8,29,6,30,5,32,6,33,6,35,6,36,6,37,6,36,5,34,6,37,7,39,6,38,7,35,8,34,7,36,7,38,7,37,8,37,9,38,11,38,12,39,9,42,13,38,15,39,14,40,14,40,15,41,15,42,16,42,15,42,14,42,14,43,15,43,16,43,15,44,13,44,13,43,13,44,15,44,15,43,12,44,10,44,9,42,9,41,9,40,10,41,12,39,13,36,3,8,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,2,-6,10,-7,9,-8,10,-9,10,-7,8,-5,6,-5,5,-5,6,-6,7,-8,7,-7,7,-5,8,-5,7,-6,8,-6,8,-5,7,-4,6,-5,5,-7,4,-8,3,-9,4,-8,4,-7,3,-8,5,-8,5,-7,3,-8,4,-8,6,-8,7,-6,7,-6,7,-8,7,-9,6,-8,4,-7,5,-8,6,-9,6,-9,6,-9,7,-10,8,-10,7,-11,6,-14,6,-15,7,-15,7,-15,6,-16,6,-18,9,-20,9,-20,9,-19,8,-19,8,-18,8,-22,8,-26,7,-28,6,-31,6,-5,0
0.6340603828430176,47,-16,2,0,0,0,0,0,0,0,-4,1,-14,6,-14,7,-15,8,-15,8,-15,7,-16,5,-16,5,-16,6,-16,7,-16,7,-16,6,-17,5,-16,5,-16,6,-15,7,-16,7,-17,7,-16,8,-16,9,-17,8,-17,8,-16,9,-16,9,-16,9,-17,9,-19,9,-9,5,-17,11,-17,11,-18,12,-18,11,-18,12,-18,12,-17,13,-18,13,-19,12,-20,12,-20,12,-19,12,-18,12,-19,12,-19,12,-20,13,-19,13,-19,12,-18,10,-18,10,-18,10,-16,10,-16,10,-16,11,-17,11,-18,11,-5,2,0,0,0,0,0,0,0,0,-1,-1,-4,0,-25,6,-28,4,-29,5,-27,7,-27,10,-27,9,-27,7,-28,8,-28,9,-30,9,-31,9,-30,10,-29,10,-28,9,-31,8,-35,8,-34,9,-32,9,-31,9,-32,9,-33,10,-31,10,-30,10,-30,10,-31,9,-32,10,-32,11,-33,11,-35,12,-37,14,-43,6,-37,11,-36,13,-36,16,-37,16,-37,15,-36,16,-36,16,-36,15,-37,14,-38,13,-37,14,-37,14,-38,14,-39,14,-40,14,-40,14,-38,14,-40,13,-41,12,-40,11,-39,9,-37,9,-36,10,-34,10,-34,9,-36,11,-10,3,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-3,-1,-12,-3,-12,-3,-11,-5,-10,-4,-11,-5,-10,-7,-9,-7,-9,-5,-10,-3,-9,-4,-9,-7,-8,-8,-7,-7,-6,-4,-6,-3,-9,-5,-9,-6,-8,-4,-6,-3,-7,-6,-7,-6,-7,-6,-8,-5,-7,-6,-6,-6,-7,-5,-11,-4,-10,-6,-7,-6,-7,-5,-8,-5,-8,-7,-7,-7,-8,-7,-8,-9,-9,-10,-10,-10,-10,-10,-9,-10,-9,-11,-8,-12,-8,-12,-9,-12,-10,-12,-9,-14,-9,-15,-9,-15,-10,-15,-10,-16,-10,-16,-10,-16,-11,-17,-10,-19,-8,-20,-6,-19,-8,-17,-11,-16,-2,-3
0.7465970516204834,47,-16,2,0,0,0,0,0,0,0,-2,3,-7,15,-6,16,-7,16,-8,16,-9,15,-9,15,-8,15,-7,15,-8,16,-9,16,-10,17,-9,18,-8,18,-8,16,-8,17,-9,19,-9,19,-9,17,-8,17,-7,17,-7,17,-7,18,-7,19,-7,21,-7,21,-8,20,-4,10,-6,23,-7,23,-6,25,-7,24,-9,23,-9,23,-7,23,-7,23,-7,23,-7,22,-7,23,-6,23,-6,23,-7,22,-9,23,-10,24,-8,23,-7,21,-8,21,-9,21,-9,21,-9,21,-8,21,-7,20,-7,20,-8,21,-2,5,0,0,0,0,0,0,0,0,-1,-1,-2,2,-13,25,-11,28,-11,28,-13,26,-15,27,-14,27,-15,27,-17,29,-16,29,-17,28,-17,28,-16,30,-15,30,-15,30,-15,32,-16,35,-17,33,-18,32,-18,34,-18,36,-18,35,-17,34,-15,34,-15,34,-16,34,-15,35,-15,36,-15,39,-16,40,-15,40,-15,42,-15,40,-14,42,-13,44,-14,44,-16,42,-15,41,-14,41,-14,43,-15,44,-16,45,-16,45,-14,43,-15,42,-17,42,-17,42,-17,43,-15,43,-15,42,-17,41,-19,40,-19,39,-19,39,-18,38,-17,39,-17,39,-17,38,-5,9,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-1,-11,-1,-10,2,-11,5,-12,5,-13,3,-10,0,-8,0,-9,0,-10,-1,-9,0,-8,1,-7,1,-7,1,-7,0,-8,-2,-9,-3,-9,-3,-10,-2,-9,-1,-8,0,-9,2,-10,0,-10,-2,-11,-3,-12,-3,-9,-3,-11,-2,-10,-2,-9,0,-8,1,-9,-1,-10,-1,-11,0,-11,0,-12,-2,-13,-3,-13,-4,-14,-3,-14,-1,-15,-1,-16,-4,-15,-6,-15,-6,-16,-6,-16,-6,-18,-8,-19,-9,-21,-8,-22,-7,-21,-7,-20,-8,-20,-9,-20,-10,-20,-13,-20,-12,-21,-11,-25,-13,-4,-2
0.8397748470306396,47,-16,2,0,0,0,0,0,0,0,1,3,4,10,4,9,3,13,2,18,2,18,1,18,0,18,0,17,1,17,2,18,1,19,1,20,2,20,1,19,1,19,3,20,4,19,4,18,5,19,5,21,3,21,3,20,3,19,4,20,5,21,5,21,3,11,5,23,4,23,5,23,6,22,6,22,6,22,5,22,6,23,7,23,8,24,7,24,6,23,6,22,6,22,7,23,6,24,5,24,4,23,5,23,6,23,5,22,4,23,5,23,7,22,7,20,6,18,1,4,0,0,0,0,0,0,0,0,-1,-1,-1,4,-5,32,-5,27,-9,24,-14,27,0,28,1,26,-1,28,-2,32,-2,33,-2,32,-2,33,-2,33,-2,34,-1,36,-1,37,-1,38,-1,36,-1,35,-1,36,-1,39,-1,39,0,37,2,39,2,41,2,40,0,39,0,39,2,40,4,42,5,42,-1,44,5,42,5,42,6,43,8,44,7,44,6,44,6,44,7,43,6,44,5,47,5,46,5,43,4,43,5,46,5,48,3,48,2,47,3,46,5,45,5,43,2,40,1,40,4,42,5,44,5,43,4,41,0,10,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,0,-10,2,-10,4,-9,5,-9,5,-9,4,-9,3,-8,4,-8,4,-10,4,-10,4,-8,3,-5,2,-6,2,-7,3,-7,3,-8,2,-8,1,-7,2,-8,3,-8,5,-6,5,-7,3,-7,1,-9,2,-11,3,-11,1,-13,-1,-10,3,-9,4,-9,3,-10,1,-12,1,-13,2,-13,3,-11,2,-11,0,-13,1,-13,3,-12,5,-12,6,-13,5,-14,2,-17,2,-18,3,-18,3,-18,2,-19,1,-22,1,-22,2,-20,2,-20,1,-22,0,-22,-2,-23,-6,-27,-3,-28,-2,-27,-2,-4,-1
0.952232837677002,47,-16,2,0,0,0,0,0,0,0,-5,0,-18,0,-19,-1,-19,-1,-18,-1,-19,-1,-21,-1,-21,-1,-20,-1,-19,-1,-20,-1,-21,0,-23,-1,-22,-2,-21,-1,-20,-1,-21,-1,-23,0,-23,0,-23,1,-22,1,-22,0,-22,-1,-22,-1,-22,0,-22,0,-23,-1,-12,-1,-23,0,-23,0,-24,0,-24,1,-24,1,-25,1,-26,1,-26,1,-26,2,-26,2,-26,2,-26,1,-26,1,-27,2,-27,1,-28,1,-28,2,-27,2,-26,0,-24,0,-23,0,-22,-1,-22,-1,-23,1,-22,1,-20,1,-5,0,0,0,0,0,0,0,0,0,-1,-1,-4,-1,-28,-8,-29,-10,-29,-11,-28,-10,-32,-5,-33,-5,-32,-6,-32,-6,-34,-6,-36,-6,-37,-7,-36,-8,-34,-8,-35,-7,-39,-6,-42,-7,-41,-9,-39,-9,-39,-8,-40,-8,-41,-9,-39,-7,-40,-6,-41,-7,-40,-7,-38,-5,-39,-5,-40,-5,-42,-6,-44,-6,-46,-11,-42,-5,-43,-5,-46,-4,-47,-4,-46,-5,-46,-4,-46,-4,-45,-4,-44,-4,-46,-3,-47,-3,-47,-3,-50,-5,-51,-5,-51,-5,-50,-5,-49,-3,-48,-2,-46,-4,-43,-5,-41,-4,-41,-4,-41,-5,-42,-5,-40,-5,-37,-2,-10,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,-9,-8,-8,-8,-7,-9,-6,-10,-5,-9,-5,-10,-6,-10,-7,-10,-7,-11,-5,-10,-4,-11,-6,-12,-5,-11,-4,-9,-5,-8,-8,-9,-7,-10,-5,-9,-3,-6,-2,-4,-2,-4,-3,-6,-4,-9,-4,-9,-5,-7,-7,-8,-7,-9,-6,-8,-4,-10,-3,-13,-3,-14,-2,-12,-2,-11,-3,-11,-5,-13,-5,-14,-5,-14,-6,-14,-4,-15,-1,-16,0,-16,-1,-16,-1,-17,0,-17,-2,-19,-4,-21,-2,-22,1,-20,1,-19,0,-19,1,-20,1,-21,0,-22,3,-22,8,-25,9,-25,6,-25,0,-4
1.0589165687561035,47,-16,2,0,0,0,0,0,0,0,0,-3,3,-12,3,-12,4,-12,4,-12,3,-13,4,-14,4,-13,4,-13,4,-13,4,-13,5,-13,5,-14,4,-14,4,-14,4,-14,5,-15,4,-16,3,-15,4,-15,4,-15,4,-14,4,-14,3,-14,2,-15,2,-16,3,-15,2,-9,4,-18,3,-18,2,-18,3,-18,4,-18,5,-17,5,-17,5,-17,5,-17,5,-18,4,-18,4,-18,4,-17,4,-17,4,-18,4,-18,4,-19,4,-18,5,-18,4,-17,4,-17,4,-17,4,-16,5,-15,6,-16,5,-16,1,-4,0,0,0,0,0,0,0,0,-1,-1,1,-3,14,-18,17,-18,19,-18,18,-15,11,-19,11,-20,12,-21,11,-20,12,-19,13,-20,13,-21,13,-21,13,-20,14,-21,15,-22,14,-23,14,-23,13,-22,14,-21,15,-23,16,-23,15,-22,14,-22,14,-23,15,-23,14,-23,12,-25,11,-26,12,-26,13,-26,20,-23,14,-28,12,-28,12,-29,12,-29,15,-30,15,-29,15,-27,16,-27,16,-28,16,-29,15,-30,14,-29,14,-29,15,-29,16,-30,17,-31,17,-29,17,-28,17,-28,18,-27,18,-25,18,-26,19,-26,19,-25,18,-26,18,-29,4,-8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,2,-2,9,-6,9,-5,10,-5,10,-5,9,-4,7,-3,5,-3,6,-3,7,-1,7,0,6,-1,4,-1,3,1,2,0,4,-1,6,-2,5,-2,6,-2,6,-1,5,2,4,2,5,0,3,2,3,4,5,2,7,0,8,1,6,0,6,-1,7,-1,7,0,8,1,9,0,8,0,6,1,6,2,5,2,6,1,9,0,10,0,10,1,10,3,10,3,11,2,12,2,11,3,9,4,11,4,12,5,13,5,14,5,13,6,12,7,11,11,15,12,18,13,17,13,1,1
