timestamp,subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_54,subcarrier_55,subcarrier_56,subcarrier_57,subcarrier_58,subcarrier_59,subcarrier_60,subcarrier_61,subcarrier_62,subcarrier_63,subcarrier_64,subcarrier_65,subcarrier_66,subcarrier_67,subcarrier_68,subcarrier_69,subcarrier_70,subcarrier_71,subcarrier_72,subcarrier_73,subcarrier_74,subcarrier_75,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_79,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_83,subcarrier_84,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_95,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_115,subcarrier_116,subcarrier_117,subcarrier_118,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_126,subcarrier_127,subcarrier_128,subcarrier_129,subcarrier_130,subcarrier_131,subcarrier_132,subcarrier_133,subcarrier_134,subcarrier_135,subcarrier_136,subcarrier_137,subcarrier_138,subcarrier_139,subcarrier_140,subcarrier_141,subcarrier_142,subcarrier_143,subcarrier_144,subcarrier_145,subcarrier_146,subcarrier_147,subcarrier_148,subcarrier_149,subcarrier_150,subcarrier_151,subcarrier_152,subcarrier_153,subcarrier_154,subcarrier_155,subcarrier_156,subcarrier_157,subcarrier_158,subcarrier_159,subcarrier_160,subcarrier_161,subcarrier_162,subcarrier_163,subcarrier_164,subcarrier_165,subcarrier_166,subcarrier_167,subcarrier_168,subcarrier_169,subcarrier_170,subcarrier_171,subcarrier_172,subcarrier_173,subcarrier_174,subcarrier_175,subcarrier_176,subcarrier_177,subcarrier_178,subcarrier_179,subcarrier_180,subcarrier_181,subcarrier_182,subcarrier_183,subcarrier_184,subcarrier_185,subcarrier_186,subcarrier_187,subcarrier_188,subcarrier_189,subcarrier_190,subcarrier_191,subcarrier_192,subcarrier_193,subcarrier_194,subcarrier_195,subcarrier_196,subcarrier_197,subcarrier_198,subcarrier_199,subcarrier_200,subcarrier_201,subcarrier_202,subcarrier_203,subcarrier_204,subcarrier_205,subcarrier_206,subcarrier_207,subcarrier_208,subcarrier_209,subcarrier_210,subcarrier_211,subcarrier_212,subcarrier_213,subcarrier_214,subcarrier_215,subcarrier_216,subcarrier_217,subcarrier_218,subcarrier_219,subcarrier_220,subcarrier_221,subcarrier_222,subcarrier_223,subcarrier_224,subcarrier_225,subcarrier_226,subcarrier_227,subcarrier_228,subcarrier_229,subcarrier_230,subcarrier_231,subcarrier_232,subcarrier_233,subcarrier_234,subcarrier_235,subcarrier_236,subcarrier_237,subcarrier_238,subcarrier_239,subcarrier_240,subcarrier_241,subcarrier_242,subcarrier_243,subcarrier_244,subcarrier_245,subcarrier_246,subcarrier_247,subcarrier_248,subcarrier_249,subcarrier_250,subcarrier_251,subcarrier_252,subcarrier_253,subcarrier_254,subcarrier_255,subcarrier_256,subcarrier_257,subcarrier_258,subcarrier_259,subcarrier_260,subcarrier_261,subcarrier_262,subcarrier_263,subcarrier_264,subcarrier_265,subcarrier_266,subcarrier_267,subcarrier_268,subcarrier_269,subcarrier_270,subcarrier_271,subcarrier_272,subcarrier_273,subcarrier_274,subcarrier_275,subcarrier_276,subcarrier_277,subcarrier_278,subcarrier_279,subcarrier_280,subcarrier_281,subcarrier_282,subcarrier_283,subcarrier_284,subcarrier_285,subcarrier_286,subcarrier_287,subcarrier_288,subcarrier_289,subcarrier_290,subcarrier_291,subcarrier_292,subcarrier_293,subcarrier_294,subcarrier_295,subcarrier_296,subcarrier_297,subcarrier_298,subcarrier_299,subcarrier_300,subcarrier_301,subcarrier_302,subcarrier_303,subcarrier_304,subcarrier_305,subcarrier_306,subcarrier_307,subcarrier_308,subcarrier_309,subcarrier_310,subcarrier_311,subcarrier_312,subcarrier_313,subcarrier_314,subcarrier_315,subcarrier_316,subcarrier_317,subcarrier_318,subcarrier_319,subcarrier_320,subcarrier_321,subcarrier_322,subcarrier_323,subcarrier_324,subcarrier_325,subcarrier_326,subcarrier_327,subcarrier_328,subcarrier_329,subcarrier_330,subcarrier_331,subcarrier_332,subcarrier_333,subcarrier_334,subcarrier_335,subcarrier_336,subcarrier_337,subcarrier_338,subcarrier_339,subcarrier_340,subcarrier_341,subcarrier_342,subcarrier_343,subcarrier_344,subcarrier_345,subcarrier_346,subcarrier_347,subcarrier_348,subcarrier_349,subcarrier_350,subcarrier_351,subcarrier_352,subcarrier_353,subcarrier_354,subcarrier_355,subcarrier_356,subcarrier_357,subcarrier_358,subcarrier_359,subcarrier_360,subcarrier_361,subcarrier_362,subcarrier_363,subcarrier_364,subcarrier_365,subcarrier_366,subcarrier_367,subcarrier_368,subcarrier_369,subcarrier_370,subcarrier_371,subcarrier_372,subcarrier_373,subcarrier_374,subcarrier_375,subcarrier_376,subcarrier_377,subcarrier_378,subcarrier_379,subcarrier_380,subcarrier_381,subcarrier_382,subcarrier_383
0.05186820030212402,47,-16,2,0,0,0,0,0,0,0,4,5,18,20,19,20,20,19,20,19,19,18,19,18,19,18,19,17,19,16,19,16,19,17,19,17,19,16,19,15,18,14,18,14,16,13,15,13,15,12,15,13,14,13,14,13,13,12,13,11,13,11,11,10,5,4,12,8,11,8,10,8,8,7,7,8,6,9,6,9,5,9,4,9,3,8,4,8,3,7,1,6,-1,5,-2,4,-1,3,-1,4,-2,4,-3,4,-3,3,-4,3,-4,2,-4,2,-4,1,-5,2,-5,2,-2,0,0,0,0,0,0,0,0,0,-1,-1,2,5,20,47,21,50,21,50,24,46,30,40,30,41,30,43,30,43,31,40,31,37,30,38,29,37,29,36,29,37,30,36,32,35,31,33,30,30,29,30,29,32,27,33,25,31,25,30,23,29,22,28,24,27,23,26,22,24,21,24,20,25,15,27,16,22,15,22,14,20,12,18,10,17,8,18,8,18,8,17,6,15,4,15,4,16,4,14,2,10,-2,7,-4,7,-5,9,-6,8,-7,6,-7,4,-8,4,-8,3,-9,2,-10,1,-8,2,-6,3,-8,4,-3,1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,6,-2,28,-5,27,-3,24,-2,23,-1,22,-1,22,-2,22,-2,22,-2,20,-2,19,-4,20,-3,20,-2,19,-1,17,0,17,-1,16,-1,16,1,15,1,13,-1,12,1,9,2,6,2,4,3,2,2,1,1,2,1,-2,2,-6,2,-8,3,-10,4,-11,5,-13,5,-14,5,-15,5,-18,4,-19,5,-21,7,-23,8,-24,9,-26,10,-28,10,-29,11,-30,11,-32,12,-34,15,-34,16,-34,16,-36,16,-38,17,-37,19,-37,22,-39,24,-39,24,-44,18,-47,15,-48,18,-46,23,-6,3
0.1533961296081543,47,-16,2,0,0,0,0,0,0,0,4,4,18,20,18,19,19,19,19,19,19,19,19,18,20,18,20,17,20,17,20,17,20,17,20,17,21,16,20,15,19,15,20,15,20,13,18,11,17,11,16,12,15,12,15,11,15,10,14,9,13,11,13,12,7,5,13,9,11,10,10,10,11,9,10,9,8,9,6,8,6,8,5,9,5,8,3,6,2,5,1,5,2,5,1,6,-1,5,-2,4,-2,4,-3,4,-4,2,-4,2,-4,3,-4,4,-4,3,-5,2,-6,2,-2,0,0,0,0,0,0,0,0,0,-1,-1,2,5,24,45,25,46,25,49,25,47,31,40,31,41,31,41,32,41,33,40,33,37,33,37,32,36,31,36,32,36,33,34,32,32,32,32,33,33,34,33,34,32,31,30,28,27,28,26,27,26,26,24,25,24,24,23,24,22,23,24,22,24,20,26,20,20,19,20,18,18,18,17,18,15,15,13,11,14,8,14,8,13,8,13,5,12,2,11,1,10,1,9,0,9,-3,10,-4,10,-4,8,-4,5,-3,3,-2,3,-4,3,-6,3,-8,3,-10,3,-11,3,-3,0,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,7,0,30,2,29,2,29,1,30,-1,27,-2,25,-2,24,-2,24,1,24,3,22,2,20,-1,19,-2,19,-1,19,-1,19,0,16,1,14,1,12,0,10,1,9,3,7,2,5,0,2,0,2,1,1,1,0,1,-2,-1,-4,2,-6,2,-8,2,-11,3,-14,4,-16,4,-18,5,-20,4,-21,3,-22,4,-23,6,-24,8,-26,9,-28,9,-30,9,-33,10,-34,13,-36,15,-36,14,-36,14,-36,17,-36,17,-36,18,-39,20,-40,20,-41,21,-45,19,-49,21,-51,21,-51,21,-7,2
0.25240278244018555,47,-16,2,0,0,0,0,0,0,0,0,7,3,28,3,28,3,28,3,27,3,26,3,26,3,26,3,26,4,26,6,26,6,26,5,26,6,25,6,24,5,24,4,24,4,23,4,21,4,21,3,21,3,20,4,19,4,17,3,16,2,16,2,16,1,8,2,16,1,15,1,15,1,15,0,13,-1,12,0,10,0,9,-1,8,-1,7,-1,7,-1,7,-1,6,-3,6,-4,5,-5,3,-3,2,-3,2,-3,1,-4,0,-3,0,-4,-1,-6,-1,-6,-2,-5,-3,-6,-2,-2,-1,0,0,0,0,0,0,0,0,-1,-1,-2,6,-11,52,-11,54,-12,58,-12,59,-3,55,-2,56,-3,56,-2,53,0,51,1,49,0,48,-2,48,-1,49,1,49,2,49,2,49,1,49,4,48,4,47,2,46,1,44,1,41,2,40,2,39,2,39,2,38,2,37,2,35,2,33,0,32,-3,32,1,29,0,27,-2,27,-3,27,-2,26,-2,23,-3,21,-3,19,-4,17,-6,16,-6,15,-6,14,-6,11,-6,10,-6,8,-7,7,-6,6,-5,5,-5,3,-6,1,-7,-1,-6,-3,-6,-3,-8,-3,-9,-4,-11,-4,-3,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,7,2,29,12,28,12,26,11,24,11,24,12,24,12,22,11,22,10,22,10,21,9,19,9,19,9,17,9,17,10,16,10,15,9,14,8,12,8,10,6,7,4,5,3,5,3,4,2,4,2,2,1,-2,0,-6,-1,-5,0,-6,-1,-8,-3,-9,-3,-10,-4,-13,-6,-16,-8,-18,-8,-19,-8,-20,-9,-21,-9,-22,-8,-27,-8,-29,-9,-30,-9,-31,-10,-32,-9,-34,-8,-36,-7,-37,-7,-39,-8,-41,-9,-40,-8,-41,-6,-43,-6,-44,-6,-47,-10,-53,-9,-52,-12,-49,-15,-7,-2
0.3551321029663086,47,-16,2,0,0,0,0,0,0,0,5,-2,23,-7,24,-8,24,-8,23,-8,23,-7,23,-8,23,-9,23,-9,22,-9,21,-9,22,-10,22,-10,22,-10,20,-11,19,-11,18,-11,18,-10,17,-9,17,-9,17,-9,16,-9,15,-9,15,-9,14,-9,14,-8,14,-6,7,-4,14,-8,13,-6,12,-5,11,-5,10,-4,9,-5,8,-5,7,-4,6,-3,6,-2,6,-1,6,-1,5,-1,3,0,2,1,2,1,1,1,1,2,1,3,1,3,0,2,0,1,0,0,0,3,0,4,0,5,0,1,0,0,0,0,0,0,0,0,-1,0,5,-1,45,-6,46,-10,50,-10,51,-12,47,-15,46,-14,46,-14,46,-15,45,-15,43,-15,42,-16,41,-17,41,-17,42,-18,41,-20,42,-21,41,-21,39,-20,36,-19,36,-20,37,-20,35,-18,32,-17,31,-17,30,-18,29,-18,29,-17,28,-17,28,-16,27,-15,26,-15,23,-14,22,-12,22,-11,22,-11,21,-9,19,-8,16,-8,13,-5,13,-3,12,-2,11,-1,10,-2,8,-1,7,1,7,2,7,1,3,0,1,2,1,3,3,3,2,2,1,4,-1,7,-1,7,-1,8,-1,9,-1,2,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-8,6,-31,8,-30,7,-29,6,-28,6,-26,6,-25,6,-26,6,-26,5,-24,5,-23,4,-21,2,-20,2,-20,2,-20,3,-19,3,-17,3,-16,1,-14,0,-12,0,-11,0,-10,2,-9,2,-7,1,-3,0,-2,0,-1,0,-2,0,0,0,2,-1,4,-1,7,-3,9,-4,9,-5,11,-5,15,-5,17,-4,19,-3,20,-2,21,-2,22,-1,24,-1,25,-1,26,-1,28,-1,30,0,31,1,32,1,33,1,33,2,35,5,39,6,41,6,41,5,41,6,43,6,46,5,47,0,5
0.45530223846435547,47,-16,2,0,0,0,0,0,0,0,0,-7,3,-26,3,-27,2,-28,2,-28,1,-28,0,-26,1,-26,1,-25,1,-25,1,-24,1,-25,0,-26,0,-25,1,-24,1,-23,-1,-23,-1,-22,0,-21,0,-21,0,-20,0,-20,0,-19,0,-18,-1,-17,0,-17,1,-17,0,-8,1,-14,1,-14,1,-14,1,-13,2,-12,2,-11,1,-10,1,-8,3,-7,3,-7,3,-7,3,-6,3,-5,3,-4,3,-4,2,-3,1,-2,1,0,2,1,3,0,3,0,2,0,3,0,4,1,3,2,1,2,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-6,16,-46,17,-50,19,-50,20,-49,11,-51,10,-52,9,-52,9,-51,8,-49,7,-47,6,-47,5,-46,6,-45,5,-44,5,-46,5,-49,6,-47,5,-44,4,-42,3,-43,4,-43,4,-40,3,-37,4,-36,5,-36,4,-36,2,-35,1,-33,2,-32,2,-32,3,-31,2,-27,2,-26,2,-24,3,-23,6,-21,6,-19,5,-17,5,-16,6,-15,7,-14,6,-12,5,-10,4,-10,4,-9,5,-6,4,-4,3,-2,4,0,5,2,4,2,5,0,5,2,4,5,5,4,6,3,5,5,1,1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-8,-2,-30,-8,-30,-9,-29,-10,-27,-10,-25,-10,-25,-10,-25,-9,-24,-8,-22,-8,-21,-7,-21,-7,-23,-7,-24,-7,-23,-7,-20,-7,-17,-7,-15,-7,-12,-6,-12,-5,-11,-3,-10,-1,-8,-2,-6,-2,-3,-2,-3,0,-3,1,0,1,3,3,3,4,5,5,8,6,8,6,9,6,10,7,11,8,13,8,16,8,18,7,18,7,20,8,23,9,25,10,26,11,28,10,29,10,30,10,33,10,34,9,35,9,36,9,37,11,39,13,39,12,37,17,45,19,50,19,49,16,5,1
0.5533416271209717,47,-16,2,0,0,0,0,0,0,0,6,-2,25,-7,25,-8,26,-8,25,-8,24,-7,24,-6,24,-7,22,-8,22,-9,22,-9,22,-8,23,-8,22,-8,22,-8,21,-9,21,-9,19,-9,19,-9,19,-9,18,-8,17,-6,16,-6,15,-7,15,-7,16,-7,16,-6,7,-3,14,-6,13,-5,13,-4,11,-4,10,-3,10,-3,9,-3,9,-2,9,-1,8,-1,6,-1,4,-1,4,0,4,1,3,1,2,1,1,1,1,2,1,2,1,2,0,3,-1,4,-2,4,-2,4,-2,4,-4,4,-1,1,0,0,0,0,0,0,0,0,-1,-1,5,0,45,4,50,3,53,2,54,3,50,-6,48,-7,48,-6,48,-5,47,-6,47,-6,47,-7,45,-9,44,-10,44,-9,45,-10,44,-11,44,-10,44,-10,43,-10,43,-9,41,-8,37,-8,35,-9,35,-9,35,-7,34,-7,32,-7,30,-7,29,-7,29,-6,26,1,24,-5,24,-5,23,-5,23,-4,22,-3,19,-1,18,0,15,-1,13,-2,13,-1,12,0,8,0,6,2,7,3,6,4,4,4,3,3,2,2,0,1,0,1,-1,3,-2,3,-3,4,-3,5,-3,6,-5,7,-2,2,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-3,-7,-7,-29,-6,-32,-6,-31,-5,-29,-4,-27,-4,-27,-5,-27,-5,-26,-4,-25,-4,-25,-6,-24,-7,-23,-6,-22,-5,-21,-5,-19,-3,-19,-3,-18,-3,-15,-2,-13,-5,-13,-5,-12,-2,-9,-1,-7,-3,-5,-4,-3,-4,-1,-2,0,-2,1,-2,3,-3,7,-3,10,-5,11,-6,11,-6,12,-5,15,-5,17,-6,19,-5,21,-4,23,-4,24,-5,25,-5,26,-5,28,-4,30,-2,31,-1,33,-1,35,-2,37,-1,38,0,38,1,39,0,41,0,43,-3,45,-1,47,-2,49,-3,48,-1,5
0.6665647029876709,47,-16,2,0,0,0,0,0,0,0,4,-5,19,-19,19,-20,19,-20,18,-20,17,-19,18,-19,18,-19,17,-19,16,-19,16,-19,18,-19,18,-18,16,-18,15,-17,16,-17,16,-17,15,-17,15,-16,14,-17,12,-15,12,-14,13,-14,13,-14,12,-14,11,-13,10,-12,5,-6,11,-11,10,-9,10,-8,9,-8,8,-7,8,-6,7,-5,7,-5,7,-4,7,-3,6,-3,4,-2,4,0,4,1,3,0,2,0,1,1,1,1,0,1,0,1,0,2,-1,2,-1,2,-1,4,-1,5,-2,5,-1,1,0,0,0,0,0,0,0,0,-1,-1,6,-2,49,-11,49,-11,50,-10,49,-9,42,-22,43,-23,42,-23,41,-23,40,-23,40,-22,40,-22,39,-22,37,-22,37,-23,39,-24,39,-24,37,-23,35,-22,35,-22,37,-23,36,-22,33,-20,30,-20,29,-19,28,-18,29,-16,29,-17,28,-18,26,-18,25,-16,29,-7,23,-12,22,-11,20,-11,20,-10,19,-8,18,-6,16,-5,14,-4,11,-3,11,-3,11,-3,9,-1,8,1,7,1,6,1,3,3,1,3,1,3,0,5,0,6,-1,6,-3,7,-3,6,-1,5,-2,5,-4,6,-2,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-6,-5,-21,-19,-19,-21,-16,-22,-16,-21,-17,-20,-19,-20,-17,-19,-15,-18,-14,-18,-13,-17,-13,-16,-13,-16,-14,-17,-13,-17,-12,-16,-12,-14,-10,-14,-9,-13,-9,-12,-8,-13,-6,-11,-4,-7,-4,-5,-4,-3,-5,-2,-4,-1,-4,-1,-3,4,-2,5,-1,6,-1,8,-1,10,-1,11,0,11,2,12,3,15,4,17,4,18,5,20,6,22,7,22,7,24,7,25,9,26,10,28,10,30,11,30,12,32,13,33,15,33,17,34,17,37,17,39,7,48,7,48,6,47,8,46,1,5
0.7769403457641602,47,-16,2,0,0,0,0,0,0,0,-5,4,-18,19,-18,19,-18,19,-18,19,-17,19,-17,19,-17,19,-17,18,-17,18,-16,18,-16,19,-16,19,-16,19,-16,19,-16,18,-15,18,-14,17,-13,16,-12,16,-12,16,-12,15,-11,15,-11,14,-12,14,-12,13,-12,12,-6,6,-12,11,-10,10,-10,10,-9,9,-9,8,-9,7,-10,6,-10,5,-8,4,-7,4,-6,3,-5,2,-4,1,-4,0,-4,0,-4,0,-3,-1,-2,-2,-2,-2,-2,-3,-2,-4,-1,-5,0,-5,-1,-5,-1,-5,0,-4,0,-1,0,0,0,0,0,0,0,0,-1,-1,-6,3,-41,28,-43,29,-44,32,-43,32,-37,35,-37,34,-37,34,-36,34,-34,33,-34,33,-35,34,-33,35,-32,34,-32,33,-31,34,-30,35,-30,34,-29,32,-27,32,-27,33,-29,33,-28,30,-26,30,-25,30,-24,27,-22,25,-21,25,-21,26,-22,26,-22,25,-22,22,-20,19,-17,18,-16,18,-17,16,-17,14,-15,13,-14,10,-14,7,-14,7,-14,8,-12,6,-9,4,-7,3,-8,2,-8,0,-7,-1,-5,-3,-4,-5,-3,-5,-3,-5,-4,-6,-4,-6,-3,-7,-2,-10,0,-10,2,-8,0,-2,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,4,4,20,19,21,18,20,19,18,19,17,18,18,17,17,16,17,15,17,15,17,15,17,14,17,15,16,15,13,14,12,14,13,12,12,11,10,10,9,8,8,5,7,6,8,6,6,5,4,4,4,2,4,-1,2,-5,0,-6,-1,-6,-2,-8,-3,-10,-4,-10,-3,-12,-4,-13,-5,-15,-6,-16,-8,-18,-11,-20,-12,-21,-12,-23,-14,-25,-17,-25,-17,-26,-17,-27,-18,-29,-19,-30,-21,-30,-24,-31,-25,-31,-24,-31,-26,-33,-28,-36,-28,-36,-22,-41,-25,-44,-28,-45,-29,-44,-4,-6
0.873319149017334,47,-16,2,0,0,0,0,0,0,0,7,0,28,2,29,2,29,3,29,3,28,2,26,2,27,3,27,2,26,2,26,2,27,2,28,2,26,1,25,-1,25,-1,27,-1,26,-1,23,-1,22,-1,21,-1,19,0,18,-1,18,-2,19,-3,18,-2,16,-1,8,-1,15,-1,15,0,13,0,12,-1,11,0,10,1,9,2,7,2,6,1,5,1,4,1,3,0,2,0,0,1,0,3,0,3,-2,2,-3,2,-1,2,-1,1,-1,1,-4,1,-5,2,-5,2,-5,2,-6,2,-2,0,0,0,0,0,0,0,0,0,-1,-1,6,1,56,11,58,11,59,9,59,10,57,8,56,8,55,8,54,7,52,5,50,5,49,5,49,5,49,6,49,4,51,1,51,0,49,0,46,0,45,0,47,-1,46,-1,43,0,42,0,40,2,38,2,36,1,35,0,34,-1,34,-2,32,-2,32,-3,27,-4,25,-1,23,0,22,-1,22,0,19,2,16,2,14,1,12,2,10,4,9,3,8,1,6,1,3,2,1,2,0,3,-2,3,-4,2,-4,3,-3,4,-2,3,-5,2,-8,3,-11,4,-14,4,-13,4,-3,1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-8,13,-31,12,-32,13,-31,12,-31,10,-31,9,-30,7,-30,8,-29,9,-27,8,-26,8,-27,8,-26,7,-26,8,-26,9,-25,9,-22,7,-20,4,-20,3,-20,1,-17,0,-14,1,-13,1,-12,-1,-10,-1,-6,-2,-5,-3,-3,-3,-1,-4,2,-5,3,-8,3,-11,6,-11,9,-11,11,-12,12,-12,13,-12,16,-12,20,-13,21,-15,24,-15,26,-15,28,-16,29,-16,30,-16,32,-16,34,-17,34,-18,35,-16,39,-14,41,-15,42,-16,45,-16,46,-13,48,-12,51,-12,55,-12,57,-2,7
0.9849145412445068,47,-16,2,0,0,0,0,0,0,0,-2,6,-6,25,-6,25,-6,26,-6,26,-7,24,-6,23,-5,24,-5,24,-5,24,-5,22,-6,23,-6,23,-5,23,-3,22,-3,20,-4,21,-4,20,-3,19,-2,19,-2,18,-3,16,-3,16,-2,16,-2,16,-3,15,-4,13,-2,7,-2,15,-2,13,-2,12,-2,11,-2,10,-2,8,-2,7,-2,6,-3,5,-3,3,-3,3,-3,2,-2,0,-2,0,-2,-1,-2,-2,-1,-3,0,-3,0,-2,-1,-2,-1,-3,-1,-3,-1,-5,-1,-6,-1,-7,0,-7,0,-2,0,0,0,0,0,0,0,0,-1,-1,-4,4,-26,38,-29,42,-28,45,-26,44,-19,46,-19,47,-19,47,-18,46,-17,44,-15,43,-14,43,-15,43,-16,42,-15,41,-14,41,-13,42,-12,42,-12,41,-13,39,-13,38,-13,37,-12,35,-11,33,-10,31,-10,31,-10,30,-9,29,-8,27,-9,26,-11,25,-15,21,-9,23,-8,23,-7,21,-7,18,-8,15,-8,14,-8,12,-7,9,-5,7,-5,6,-4,4,-3,3,-4,3,-4,2,-3,-1,-4,-1,-3,-1,-1,-3,0,-4,0,-4,1,-5,1,-6,1,-8,1,-9,1,-10,4,-10,1,-3,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,7,0,31,3,31,4,29,4,29,4,28,3,27,4,26,4,27,4,26,4,25,3,25,4,27,6,26,5,24,3,21,2,20,3,20,3,17,2,15,2,15,1,14,1,11,1,9,1,7,0,6,-2,5,-3,4,-2,1,-3,-1,-4,-3,-5,-5,-6,-7,-7,-9,-8,-10,-8,-12,-8,-13,-9,-15,-10,-17,-12,-19,-12,-18,-13,-19,-15,-22,-16,-25,-16,-27,-15,-28,-14,-31,-15,-33,-16,-34,-17,-34,-18,-34,-17,-37,-18,-40,-20,-41,-20,-40,-26,-42,-27,-41,-27,-41,-26,-6,-4
